segment,K,lags,lambda_f,lambda_x,lambda_w,alpha,eta,rmse,runtime
14,2,"[1, 30]",10.0,0.1,0.1,10000,0.1,0.43999008647549315,4.626620531082153
15,1,"[1, 30]",10.0,0.1,0.1,10000,0.1,0.8569922049009361,3.761932611465454
16,2,"[1, 30]",10.0,0.1,0.1,10000,0.1,0.7163237261434897,4.599690914154053
17,1,"[1, 30]",10.0,0.1,0.1,10000,0.1,0.7165037914754567,3.744978666305542
18,1,"[1, 30]",10.0,0.1,0.1,10000,0.1,0.5642246625037765,3.8058159351348877
19,4,"[1, 30]",10.0,0.1,0.1,10000,0.1,0.34008086688496336,5.043503761291504
20,1,"[1, 30]",10.0,0.1,0.1,10000,0.1,1.122712415490502,3.8038206100463867
21,1,"[1, 30]",10.0,0.1,0.1,10000,0.1,0.5698161520564516,3.751960277557373
22,1,"[1, 30]",10.0,0.1,0.1,10000,0.1,0.7068284638514336,3.8686468601226807
23,2,"[1, 30]",10.0,0.1,0.1,10000,0.1,0.7179642851271083,4.492968559265137
24,1,"[1, 30]",10.0,0.1,0.1,10000,0.1,0.6203302574602947,3.797837734222412
25,2,"[1, 30]",10.0,0.1,0.1,10000,0.1,0.7435155087868343,4.564785003662109
26,1,"[1, 30]",10.0,0.1,0.1,10000,0.1,0.6383826508131973,3.7748990058898926
27,2,"[1, 30]",10.0,0.1,0.1,10000,0.1,0.5344349706355772,4.753280401229858
28,2,"[1, 30]",10.0,0.1,0.1,10000,0.1,0.5672149899802669,4.550822973251343
29,2,"[1, 30]",10.0,0.1,0.1,10000,0.1,0.5576749575819386,4.907867431640625
30,2,"[1, 30]",10.0,0.1,0.1,10000,0.1,0.645308568839018,5.100352048873901
31,1,"[1, 30]",10.0,0.1,0.1,10000,0.1,0.70252265569495,4.19078516960144
0,1,"[1, 30]",10.0,0.1,0.1,10000,1.0,0.705598314503671,4.1219706535339355
1,1,"[1, 30]",10.0,0.1,0.1,10000,1.0,0.8165061927061286,3.7649261951446533
2,1,"[1, 30]",10.0,0.1,0.1,10000,1.0,0.5797845406502379,3.8516933917999268
3,1,"[1, 30]",10.0,0.1,0.1,10000,1.0,1.4493541601459932,3.8546855449676514
4,1,"[1, 30]",10.0,0.1,0.1,10000,1.0,0.7637199207856079,3.7978386878967285
5,1,"[1, 30]",10.0,0.1,0.1,10000,1.0,1.0650487075066268,3.7609357833862305
6,1,"[1, 30]",10.0,0.1,0.1,10000,1.0,0.7032282704805414,3.822770118713379
7,1,"[1, 30]",10.0,0.1,0.1,10000,1.0,0.6861850865022776,3.7569468021392822
8,2,"[1, 30]",10.0,0.1,0.1,10000,1.0,0.5684217005712117,4.614651441574097
9,1,"[1, 30]",10.0,0.1,0.1,10000,1.0,0.6400589860802879,3.7988340854644775
10,1,"[1, 30]",10.0,0.1,0.1,10000,1.0,0.7592672269659047,3.812797784805298
11,1,"[1, 30]",10.0,0.1,0.1,10000,1.0,0.7508914898818451,3.7050845623016357
12,1,"[1, 30]",10.0,0.1,0.1,10000,1.0,0.7457491550621534,3.8526902198791504
13,1,"[1, 30]",10.0,0.1,0.1,10000,1.0,0.5951156408921048,3.7878634929656982
14,2,"[1, 30]",10.0,0.1,0.1,10000,1.0,0.43999008647549315,4.583733797073364
15,1,"[1, 30]",10.0,0.1,0.1,10000,1.0,0.8569922049009361,3.801826000213623
16,2,"[1, 30]",10.0,0.1,0.1,10000,1.0,0.7163237261434897,4.558796405792236
17,1,"[1, 30]",10.0,0.1,0.1,10000,1.0,0.7165037914754567,3.7629308700561523
18,1,"[1, 30]",10.0,0.1,0.1,10000,1.0,0.5642246625037765,3.901559591293335
19,4,"[1, 30]",10.0,0.1,0.1,10000,1.0,0.34008086688496336,5.033530235290527
20,1,"[1, 30]",10.0,0.1,0.1,10000,1.0,1.122712415490502,3.792850971221924
21,1,"[1, 30]",10.0,0.1,0.1,10000,1.0,0.5698161520564516,3.751957893371582
22,1,"[1, 30]",10.0,0.1,0.1,10000,1.0,0.7068284638514336,3.8127970695495605
23,2,"[1, 30]",10.0,0.1,0.1,10000,1.0,0.7179642851271083,4.5378570556640625
24,1,"[1, 30]",10.0,0.1,0.1,10000,1.0,0.6203302574602947,3.801825761795044
25,2,"[1, 30]",10.0,0.1,0.1,10000,1.0,0.7435155087868343,4.594705104827881
26,1,"[1, 30]",10.0,0.1,0.1,10000,1.0,0.6383826508131973,3.7998313903808594
27,2,"[1, 30]",10.0,0.1,0.1,10000,1.0,0.5344349706355772,4.50693941116333
28,2,"[1, 30]",10.0,0.1,0.1,10000,1.0,0.5672149899802669,4.596700429916382
29,2,"[1, 30]",10.0,0.1,0.1,10000,1.0,0.5576749575819386,4.544837951660156
30,2,"[1, 30]",10.0,0.1,0.1,10000,1.0,0.645308568839018,4.654544115066528
31,1,"[1, 30]",10.0,0.1,0.1,10000,1.0,0.70252265569495,3.6891276836395264
0,1,"[1, 30]",10.0,0.1,0.1,10000,10.0,0.705598314503671,3.8137943744659424
1,1,"[1, 30]",10.0,0.1,0.1,10000,10.0,0.8165061927061286,3.754955530166626
2,1,"[1, 30]",10.0,0.1,0.1,10000,10.0,0.5797845406502379,3.809804677963257
3,1,"[1, 30]",10.0,0.1,0.1,10000,10.0,1.4493541601459932,3.734008312225342
4,1,"[1, 30]",10.0,0.1,0.1,10000,10.0,0.7637199207856079,3.8536880016326904
5,1,"[1, 30]",10.0,0.1,0.1,10000,10.0,1.0650487075066268,3.8058159351348877
6,1,"[1, 30]",10.0,0.1,0.1,10000,10.0,0.7032282704805414,3.8247649669647217
7,1,"[1, 30]",10.0,0.1,0.1,10000,10.0,0.6861850865022776,3.838728666305542
8,2,"[1, 30]",10.0,0.1,0.1,10000,10.0,0.5684217005712117,4.591712236404419
9,1,"[1, 30]",10.0,0.1,0.1,10000,10.0,0.6400589860802879,3.756946086883545
10,1,"[1, 30]",10.0,0.1,0.1,10000,10.0,0.7592672269659047,3.810803174972534
11,1,"[1, 30]",10.0,0.1,0.1,10000,10.0,0.7508914898818451,3.757944345474243
12,1,"[1, 30]",10.0,0.1,0.1,10000,10.0,0.7457491550621534,3.7848706245422363
13,1,"[1, 30]",10.0,0.1,0.1,10000,10.0,0.5951156408921048,3.9235012531280518
14,2,"[1, 30]",10.0,0.1,0.1,10000,10.0,0.43999008647549315,4.661526441574097
15,1,"[1, 30]",10.0,0.1,0.1,10000,10.0,0.8569922049009361,3.7030909061431885
16,2,"[1, 30]",10.0,0.1,0.1,10000,10.0,0.7163237261434897,4.635595798492432
17,1,"[1, 30]",10.0,0.1,0.1,10000,10.0,0.7165037914754567,3.7519595623016357
18,1,"[1, 30]",10.0,0.1,0.1,10000,10.0,0.5642246625037765,3.8137943744659424
19,4,"[1, 30]",10.0,0.1,0.1,10000,10.0,0.34008086688496336,5.026548862457275
20,1,"[1, 30]",10.0,0.1,0.1,10000,10.0,1.122712415490502,3.796839475631714
21,1,"[1, 30]",10.0,0.1,0.1,10000,10.0,0.5698161520564516,3.762930154800415
22,1,"[1, 30]",10.0,0.1,0.1,10000,10.0,0.7068284638514336,3.846705675125122
23,2,"[1, 30]",10.0,0.1,0.1,10000,10.0,0.7179642851271083,4.555806398391724
24,1,"[1, 30]",10.0,0.1,0.1,10000,10.0,0.6203302574602947,3.7888619899749756
25,2,"[1, 30]",10.0,0.1,0.1,10000,10.0,0.7435155087868343,4.560795783996582
26,1,"[1, 30]",10.0,0.1,0.1,10000,10.0,0.6383826508131973,3.798835277557373
27,2,"[1, 30]",10.0,0.1,0.1,10000,10.0,0.5344349706355772,4.552817106246948
28,2,"[1, 30]",10.0,0.1,0.1,10000,10.0,0.5672149899802669,4.598694086074829
29,2,"[1, 30]",10.0,0.1,0.1,10000,10.0,0.5576749575819386,4.551820278167725
30,2,"[1, 30]",10.0,0.1,0.1,10000,10.0,0.645308568839018,4.588721513748169
31,1,"[1, 30]",10.0,0.1,0.1,10000,10.0,0.70252265569495,3.733011484146118
0,1,"[1, 30]",10.0,0.1,1.0,100,0.1,0.8372630843361526,3.7878639698028564
1,1,"[1, 30]",10.0,0.1,1.0,100,0.1,0.9366166566652269,3.723037004470825
2,1,"[1, 30]",10.0,0.1,1.0,100,0.1,0.47416379650082235,3.812798261642456
3,1,"[1, 30]",10.0,0.1,1.0,100,0.1,2.6752212854893354,3.750962257385254
4,1,"[1, 30]",10.0,0.1,1.0,100,0.1,1.7353045017835422,3.786867141723633
5,1,"[1, 30]",10.0,0.1,1.0,100,0.1,1.4021482016767637,3.7350056171417236
6,1,"[1, 30]",10.0,0.1,1.0,100,0.1,0.9430178341630727,3.7948453426361084
7,1,"[1, 30]",10.0,0.1,1.0,100,0.1,0.9990692063394624,3.776892900466919
8,2,"[1, 30]",10.0,0.1,1.0,100,0.1,0.7894673364144426,4.617643594741821
9,1,"[1, 30]",10.0,0.1,1.0,100,0.1,0.6368860914411941,3.743981122970581
10,1,"[1, 30]",10.0,0.1,1.0,100,0.1,1.2036103564791802,3.809804677963257
11,1,"[1, 30]",10.0,0.1,1.0,100,0.1,0.7180894830659537,3.7629311084747314
12,1,"[1, 30]",10.0,0.1,1.0,100,0.1,1.0826476898568222,3.8048183917999268
13,1,"[1, 30]",10.0,0.1,1.0,100,0.1,1.1855844294614615,3.753955125808716
14,2,"[1, 30]",10.0,0.1,1.0,100,0.1,1.238547400365011,4.603680849075317
15,1,"[1, 30]",10.0,0.1,1.0,100,0.1,1.463242394911994,3.769911289215088
16,2,"[1, 30]",10.0,0.1,1.0,100,0.1,0.7451622538686191,4.630609035491943
17,1,"[1, 30]",10.0,0.1,1.0,100,0.1,0.9615810099361847,3.775895833969116
18,1,"[1, 30]",10.0,0.1,1.0,100,0.1,0.748597449128714,3.757944345474243
19,4,"[1, 30]",10.0,0.1,1.0,100,0.1,0.5126532974717338,5.043505668640137
20,1,"[1, 30]",10.0,0.1,1.0,100,0.1,0.9855051334117989,3.7240347862243652
21,1,"[1, 30]",10.0,0.1,1.0,100,0.1,1.1717613706587902,3.740989923477173
22,1,"[1, 30]",10.0,0.1,1.0,100,0.1,1.0089514009194338,3.750962972640991
23,2,"[1, 30]",10.0,0.1,1.0,100,0.1,1.8074534207495732,4.614651679992676
24,1,"[1, 30]",10.0,0.1,1.0,100,0.1,0.6240901516552494,3.743980884552002
25,2,"[1, 30]",10.0,0.1,1.0,100,0.1,1.2061342628676002,4.66650652885437
26,1,"[1, 30]",10.0,0.1,1.0,100,0.1,1.1288636068564775,3.6751651763916016
27,2,"[1, 30]",10.0,0.1,1.0,100,0.1,1.4089987044384262,4.7034149169921875
28,2,"[1, 30]",10.0,0.1,1.0,100,0.1,0.5912075060906311,4.514910936355591
29,2,"[1, 30]",10.0,0.1,1.0,100,0.1,0.6277593040120268,4.777215957641602
30,2,"[1, 30]",10.0,0.1,1.0,100,0.1,0.6895089193441204,4.482006311416626
31,1,"[1, 30]",10.0,0.1,1.0,100,0.1,1.6608520184359241,3.786865711212158
0,1,"[1, 30]",10.0,0.1,1.0,100,1.0,0.8447160017555766,3.7758967876434326
1,1,"[1, 30]",10.0,0.1,1.0,100,1.0,0.9377961548592157,3.8127975463867188
2,1,"[1, 30]",10.0,0.1,1.0,100,1.0,0.4752207226965079,3.77988600730896
3,1,"[1, 30]",10.0,0.1,1.0,100,1.0,2.1033130917636647,3.815786600112915
4,1,"[1, 30]",10.0,0.1,1.0,100,1.0,1.7365169572902495,3.7599382400512695
5,1,"[1, 30]",10.0,0.1,1.0,100,1.0,1.4065018548443098,3.7788872718811035
6,1,"[1, 30]",10.0,0.1,1.0,100,1.0,0.9218926488628112,3.7629315853118896
7,1,"[1, 30]",10.0,0.1,1.0,100,1.0,0.9755110101858171,3.73899507522583
8,2,"[1, 30]",10.0,0.1,1.0,100,1.0,0.705001049706208,4.567777156829834
9,1,"[1, 30]",10.0,0.1,1.0,100,1.0,0.6363818374137876,3.8357346057891846
10,1,"[1, 30]",10.0,0.1,1.0,100,1.0,1.2074863903406554,3.7499659061431885
11,1,"[1, 30]",10.0,0.1,1.0,100,1.0,0.7746189227696256,3.785869836807251
12,1,"[1, 30]",10.0,0.1,1.0,100,1.0,0.8664736698895603,3.7709097862243652
13,1,"[1, 30]",10.0,0.1,1.0,100,1.0,1.1724354399812307,3.7449774742126465
14,2,"[1, 30]",10.0,0.1,1.0,100,1.0,1.1406108892211726,4.574757099151611
15,1,"[1, 30]",10.0,0.1,1.0,100,1.0,1.5073435346944934,3.860668659210205
16,2,"[1, 30]",10.0,0.1,1.0,100,1.0,0.8892764602210969,4.572763442993164
17,1,"[1, 30]",10.0,0.1,1.0,100,1.0,0.9248899850174791,3.775895118713379
18,1,"[1, 30]",10.0,0.1,1.0,100,1.0,0.7227561115145892,3.73999285697937
19,4,"[1, 30]",10.0,0.1,1.0,100,1.0,0.42310740307494105,5.023556470870972
20,1,"[1, 30]",10.0,0.1,1.0,100,1.0,0.8472213387755073,3.733011245727539
21,1,"[1, 30]",10.0,0.1,1.0,100,1.0,0.9010958063874688,3.7699127197265625
22,1,"[1, 30]",10.0,0.1,1.0,100,1.0,0.9593435153471483,4.11798095703125
23,2,"[1, 30]",10.0,0.1,1.0,100,1.0,1.7835622485357774,4.559798002243042
24,1,"[1, 30]",10.0,0.1,1.0,100,1.0,0.6190484065922341,3.7359986305236816
25,2,"[1, 30]",10.0,0.1,1.0,100,1.0,0.8751021013444036,4.5548107624053955
26,1,"[1, 30]",10.0,0.1,1.0,100,1.0,0.9764549278095285,3.7449791431427
27,2,"[1, 30]",10.0,0.1,1.0,100,1.0,1.2893682581411547,4.893903732299805
28,2,"[1, 30]",10.0,0.1,1.0,100,1.0,0.6162207311019102,4.843041896820068
29,2,"[1, 30]",10.0,0.1,1.0,100,1.0,0.487426892819939,4.56678032875061
30,2,"[1, 30]",10.0,0.1,1.0,100,1.0,0.7791454036446133,4.614651441574097
31,1,"[1, 30]",10.0,0.1,1.0,100,1.0,1.7285820195871653,3.756946563720703
0,1,"[1, 30]",10.0,0.1,1.0,100,10.0,0.8563337841883581,3.764925718307495
1,1,"[1, 30]",10.0,0.1,1.0,100,10.0,0.939149377714572,3.827756404876709
2,1,"[1, 30]",10.0,0.1,1.0,100,10.0,0.47395068315651273,3.783874273300171
3,1,"[1, 30]",10.0,0.1,1.0,100,10.0,2.787113425110327,3.746973752975464
4,1,"[1, 30]",10.0,0.1,1.0,100,10.0,1.7392485064152152,3.7808825969696045
5,1,"[1, 30]",10.0,0.1,1.0,100,10.0,1.3636997868960323,3.745976448059082
6,1,"[1, 30]",10.0,0.1,1.0,100,10.0,1.0617035503706407,3.77689266204834
7,1,"[1, 30]",10.0,0.1,1.0,100,10.0,1.0250853434551328,3.7669196128845215
8,2,"[1, 30]",10.0,0.1,1.0,100,10.0,0.7928181530064417,4.569772005081177
9,1,"[1, 30]",10.0,0.1,1.0,100,10.0,0.6344904130268577,3.729020357131958
10,1,"[1, 30]",10.0,0.1,1.0,100,10.0,1.1054345100266072,3.861666440963745
11,1,"[1, 30]",10.0,0.1,1.0,100,10.0,0.7755570914423564,3.695112466812134
12,1,"[1, 30]",10.0,0.1,1.0,100,10.0,0.8554268036595111,3.7549524307250977
13,1,"[1, 30]",10.0,0.1,1.0,100,10.0,1.3323013498709788,3.753955125808716
14,2,"[1, 30]",10.0,0.1,1.0,100,10.0,1.2520382437931652,4.683467388153076
15,1,"[1, 30]",10.0,0.1,1.0,100,10.0,1.6052202756865581,4.205746412277222
16,2,"[1, 30]",10.0,0.1,1.0,100,10.0,0.8442887237614595,4.55181884765625
17,1,"[1, 30]",10.0,0.1,1.0,100,10.0,0.9513126924326968,3.7679178714752197
18,1,"[1, 30]",10.0,0.1,1.0,100,10.0,0.7411320139639836,3.8187711238861084
19,4,"[1, 30]",10.0,0.1,1.0,100,10.0,0.4545054188111541,5.0335304737091064
20,1,"[1, 30]",10.0,0.1,1.0,100,10.0,0.9454680153849344,3.8387274742126465
21,1,"[1, 30]",10.0,0.1,1.0,100,10.0,0.8662083133646886,3.7340080738067627
22,1,"[1, 30]",10.0,0.1,1.0,100,10.0,0.9717938137560648,3.7808825969696045
23,2,"[1, 30]",10.0,0.1,1.0,100,10.0,2.0441884431453614,4.544839143753052
24,1,"[1, 30]",10.0,0.1,1.0,100,10.0,0.6525182876621216,3.803821086883545
25,2,"[1, 30]",10.0,0.1,1.0,100,10.0,1.4215900992557058,4.541845083236694
26,1,"[1, 30]",10.0,0.1,1.0,100,10.0,0.8920441081047055,3.729020595550537
27,2,"[1, 30]",10.0,0.1,1.0,100,10.0,1.21212876951995,4.548827409744263
28,2,"[1, 30]",10.0,0.1,1.0,100,10.0,0.6094192795965817,4.594704627990723
29,2,"[1, 30]",10.0,0.1,1.0,100,10.0,0.6078392532130017,4.54284405708313
30,2,"[1, 30]",10.0,0.1,1.0,100,10.0,0.8159631033562286,4.598694324493408
31,1,"[1, 30]",10.0,0.1,1.0,100,10.0,1.7414929088829763,3.783874750137329
0,1,"[1, 30]",10.0,0.1,1.0,1000,0.1,0.8303255781963682,3.7639286518096924
1,1,"[1, 30]",10.0,0.1,1.0,1000,0.1,0.9391582072237362,3.7559494972229004
2,1,"[1, 30]",10.0,0.1,1.0,1000,0.1,0.47355415923254046,3.8257622718811035
3,1,"[1, 30]",10.0,0.1,1.0,1000,0.1,3.4912284170569112,3.766920328140259
4,1,"[1, 30]",10.0,0.1,1.0,1000,0.1,1.7370946648455194,3.848701238632202
5,1,"[1, 30]",10.0,0.1,1.0,1000,0.1,1.3869733550991061,3.770909309387207
6,1,"[1, 30]",10.0,0.1,1.0,1000,0.1,0.9326854530528992,3.8327434062957764
7,1,"[1, 30]",10.0,0.1,1.0,1000,0.1,0.8876219039724201,3.802824020385742
8,2,"[1, 30]",10.0,0.1,1.0,1000,0.1,1.2719098094217105,4.585728168487549
9,1,"[1, 30]",10.0,0.1,1.0,1000,0.1,0.636854569066633,3.797837734222412
10,1,"[1, 30]",10.0,0.1,1.0,1000,0.1,1.2034779127611104,3.7888612747192383
11,1,"[1, 30]",10.0,0.1,1.0,1000,0.1,0.7716772090307118,3.8407227993011475
12,1,"[1, 30]",10.0,0.1,1.0,1000,0.1,1.2067717958875368,3.74697208404541
13,1,"[1, 30]",10.0,0.1,1.0,1000,0.1,1.4074292379122602,3.769911289215088
14,2,"[1, 30]",10.0,0.1,1.0,1000,0.1,1.1025211610660908,4.619637727737427
15,1,"[1, 30]",10.0,0.1,1.0,1000,0.1,1.4611771604644477,3.739990472793579
16,2,"[1, 30]",10.0,0.1,1.0,1000,0.1,0.6746849688459539,4.6106626987457275
17,1,"[1, 30]",10.0,0.1,1.0,1000,0.1,1.0305769416752046,3.7429845333099365
18,1,"[1, 30]",10.0,0.1,1.0,1000,0.1,0.7975344909557665,3.7848715782165527
19,4,"[1, 30]",10.0,0.1,1.0,1000,0.1,0.4285865596768777,5.016575574874878
20,1,"[1, 30]",10.0,0.1,1.0,1000,0.1,0.7496302967535703,3.7808823585510254
21,1,"[1, 30]",10.0,0.1,1.0,1000,0.1,1.1721437900712766,3.752958297729492
22,1,"[1, 30]",10.0,0.1,1.0,1000,0.1,0.9099730435169529,3.8028242588043213
23,2,"[1, 30]",10.0,0.1,1.0,1000,0.1,2.115642255013884,4.630608320236206
24,1,"[1, 30]",10.0,0.1,1.0,1000,0.1,0.6326915650022302,3.8137950897216797
25,2,"[1, 30]",10.0,0.1,1.0,1000,0.1,1.011648986856889,4.573761224746704
26,1,"[1, 30]",10.0,0.1,1.0,1000,0.1,1.0852634155499072,3.8257622718811035
27,2,"[1, 30]",10.0,0.1,1.0,1000,0.1,1.427076743876884,4.642576217651367
28,2,"[1, 30]",10.0,0.1,1.0,1000,0.1,0.5792283594904065,4.5448386669158936
29,2,"[1, 30]",10.0,0.1,1.0,1000,0.1,0.940392474448519,4.576752424240112
30,2,"[1, 30]",10.0,0.1,1.0,1000,0.1,0.6878538772771624,4.575754880905151
31,1,"[1, 30]",10.0,0.1,1.0,1000,0.1,1.6702156460390563,3.7719063758850098
0,1,"[1, 30]",10.0,0.1,1.0,1000,1.0,0.8579909569810734,3.9394590854644775
1,1,"[1, 30]",10.0,0.1,1.0,1000,1.0,0.9402207426668783,3.7748985290527344
2,1,"[1, 30]",10.0,0.1,1.0,1000,1.0,0.47393199848211937,3.7579433917999268
3,1,"[1, 30]",10.0,0.1,1.0,1000,1.0,3.6262998143449687,3.752957582473755
4,1,"[1, 30]",10.0,0.1,1.0,1000,1.0,1.7443303333551845,3.763927459716797
5,1,"[1, 30]",10.0,0.1,1.0,1000,1.0,1.3819584916618946,3.757927656173706
6,1,"[1, 30]",10.0,0.1,1.0,1000,1.0,0.9328765924930025,3.7539548873901367
7,1,"[1, 30]",10.0,0.1,1.0,1000,1.0,0.979483216413285,3.7669193744659424
8,2,"[1, 30]",10.0,0.1,1.0,1000,1.0,0.7019449918672142,4.579744577407837
9,1,"[1, 30]",10.0,0.1,1.0,1000,1.0,0.6360091730875075,3.7489683628082275
10,1,"[1, 30]",10.0,0.1,1.0,1000,1.0,1.0728607352182977,3.7579448223114014
11,1,"[1, 30]",10.0,0.1,1.0,1000,1.0,0.7737358932519856,3.783874750137329
12,1,"[1, 30]",10.0,0.1,1.0,1000,1.0,0.9604444532842324,3.783874750137329
13,1,"[1, 30]",10.0,0.1,1.0,1000,1.0,1.1507413353510738,3.792850971221924
14,2,"[1, 30]",10.0,0.1,1.0,1000,1.0,1.205115825735654,4.590714693069458
15,1,"[1, 30]",10.0,0.1,1.0,1000,1.0,1.4904165720607678,3.7479703426361084
16,2,"[1, 30]",10.0,0.1,1.0,1000,1.0,0.6814050392355551,4.57775092124939
17,1,"[1, 30]",10.0,0.1,1.0,1000,1.0,0.8686732202369889,3.7758960723876953
18,1,"[1, 30]",10.0,0.1,1.0,1000,1.0,0.7215292751211299,3.7629306316375732
19,4,"[1, 30]",10.0,0.1,1.0,1000,1.0,0.3823218462202109,5.025553226470947
20,1,"[1, 30]",10.0,0.1,1.0,1000,1.0,0.9775575672538586,3.755948305130005
21,1,"[1, 30]",10.0,0.1,1.0,1000,1.0,0.8582408060294257,4.008274555206299
22,1,"[1, 30]",10.0,0.1,1.0,1000,1.0,0.9641287122713375,3.7748992443084717
23,2,"[1, 30]",10.0,0.1,1.0,1000,1.0,2.115782946360504,4.60567569732666
24,1,"[1, 30]",10.0,0.1,1.0,1000,1.0,0.6509697238571828,3.773902177810669
25,2,"[1, 30]",10.0,0.1,1.0,1000,1.0,1.2132816630550816,4.596699953079224
26,1,"[1, 30]",10.0,0.1,1.0,1000,1.0,0.8861519141782369,3.7888612747192383
27,2,"[1, 30]",10.0,0.1,1.0,1000,1.0,0.9427555541194267,4.598694562911987
28,2,"[1, 30]",10.0,0.1,1.0,1000,1.0,0.5911011397991827,4.578747749328613
29,2,"[1, 30]",10.0,0.1,1.0,1000,1.0,1.8866476721034395,4.59969162940979
30,2,"[1, 30]",10.0,0.1,1.0,1000,1.0,0.7553562811012994,4.588721036911011
31,1,"[1, 30]",10.0,0.1,1.0,1000,1.0,1.726776506074301,3.829752206802368
0,1,"[1, 30]",10.0,0.1,1.0,1000,10.0,0.8563337841883581,3.7689154148101807
1,1,"[1, 30]",10.0,0.1,1.0,1000,10.0,0.9379799319036739,3.7419865131378174
2,1,"[1, 30]",10.0,0.1,1.0,1000,10.0,0.4737997161949557,3.747969388961792
3,1,"[1, 30]",10.0,0.1,1.0,1000,10.0,3.2327728880486553,3.745976448059082
4,1,"[1, 30]",10.0,0.1,1.0,1000,10.0,1.7385582492638267,3.7679169178009033
5,1,"[1, 30]",10.0,0.1,1.0,1000,10.0,1.359682526135811,3.7599387168884277
6,1,"[1, 30]",10.0,0.1,1.0,1000,10.0,1.0615454692787618,3.7679173946380615
7,1,"[1, 30]",10.0,0.1,1.0,1000,10.0,1.0211560239749187,3.778888463973999
8,2,"[1, 30]",10.0,0.1,1.0,1000,10.0,0.7442490311703311,4.5777506828308105
9,1,"[1, 30]",10.0,0.1,1.0,1000,10.0,0.6355651234272066,3.7898592948913574
10,1,"[1, 30]",10.0,0.1,1.0,1000,10.0,1.0957867579113252,3.759939670562744
11,1,"[1, 30]",10.0,0.1,1.0,1000,10.0,0.7755570914423564,3.7988343238830566
12,1,"[1, 30]",10.0,0.1,1.0,1000,10.0,0.8555390529498713,3.8477025032043457
13,1,"[1, 30]",10.0,0.1,1.0,1000,10.0,1.3120291468232308,3.7359979152679443
14,2,"[1, 30]",10.0,0.1,1.0,1000,10.0,0.9707933089205633,4.576752662658691
15,1,"[1, 30]",10.0,0.1,1.0,1000,10.0,1.6052198105043163,3.794844627380371
16,2,"[1, 30]",10.0,0.1,1.0,1000,10.0,0.800818664717173,4.561793804168701
17,1,"[1, 30]",10.0,0.1,1.0,1000,10.0,0.9513126924326968,3.965388774871826
18,1,"[1, 30]",10.0,0.1,1.0,1000,10.0,0.7411320139639836,3.7499661445617676
19,4,"[1, 30]",10.0,0.1,1.0,1000,10.0,0.4500642460209506,5.083397388458252
20,1,"[1, 30]",10.0,0.1,1.0,1000,10.0,0.9535118188895616,3.73899507522583
21,1,"[1, 30]",10.0,0.1,1.0,1000,10.0,0.8699906958003257,3.7868664264678955
22,1,"[1, 30]",10.0,0.1,1.0,1000,10.0,0.9717938137560648,3.753955364227295
23,2,"[1, 30]",10.0,0.1,1.0,1000,10.0,2.2964929417715454,4.569772720336914
24,1,"[1, 30]",10.0,0.1,1.0,1000,10.0,0.653526528889343,3.7519607543945312
25,2,"[1, 30]",10.0,0.1,1.0,1000,10.0,1.0348081108262042,4.565782070159912
26,1,"[1, 30]",10.0,0.1,1.0,1000,10.0,0.8943994128956024,3.7868683338165283
27,2,"[1, 30]",10.0,0.1,1.0,1000,10.0,3.1248995349026245,4.592710256576538
28,2,"[1, 30]",10.0,0.1,1.0,1000,10.0,0.5925079347330081,4.568775177001953
29,2,"[1, 30]",10.0,0.1,1.0,1000,10.0,0.7717976616752792,4.592711448669434
30,2,"[1, 30]",10.0,0.1,1.0,1000,10.0,0.6439265695982903,4.58273720741272
31,1,"[1, 30]",10.0,0.1,1.0,1000,10.0,1.7422955699965221,3.8058156967163086
0,1,"[1, 30]",10.0,0.1,1.0,10000,0.1,0.705598314503671,3.8596715927124023
1,1,"[1, 30]",10.0,0.1,1.0,10000,0.1,0.8165061927061286,3.7948453426361084
2,1,"[1, 30]",10.0,0.1,1.0,10000,0.1,0.5797845406502379,3.7679178714752197
3,1,"[1, 30]",10.0,0.1,1.0,10000,0.1,1.4493541601459932,3.789858341217041
4,1,"[1, 30]",10.0,0.1,1.0,10000,0.1,0.7637199207856079,3.761932849884033
5,1,"[1, 30]",10.0,0.1,1.0,10000,0.1,1.0650487075066268,3.7679176330566406
6,1,"[1, 30]",10.0,0.1,1.0,10000,0.1,0.7032282704805414,3.7599387168884277
7,1,"[1, 30]",10.0,0.1,1.0,10000,0.1,0.6861850865022776,3.780883312225342
8,2,"[1, 30]",10.0,0.1,1.0,10000,0.1,0.5684217005712117,4.581739187240601
9,1,"[1, 30]",10.0,0.1,1.0,10000,0.1,0.6400589860802879,3.767918109893799
10,1,"[1, 30]",10.0,0.1,1.0,10000,0.1,0.7592672269659047,3.812796115875244
11,1,"[1, 30]",10.0,0.1,1.0,10000,0.1,0.7508914898818451,3.775895357131958
12,1,"[1, 30]",10.0,0.1,1.0,10000,0.1,0.7457491550621534,3.820775032043457
13,1,"[1, 30]",10.0,0.1,1.0,10000,0.1,0.5951156408921048,3.771906614303589
14,2,"[1, 30]",10.0,0.1,1.0,10000,0.1,0.43999008647549315,4.587721824645996
15,1,"[1, 30]",10.0,0.1,1.0,10000,0.1,0.8569922049009361,3.7659213542938232
16,2,"[1, 30]",10.0,0.1,1.0,10000,0.1,0.7163237261434897,4.621632814407349
